,team_1_Date,team_1_name,team_1_total_goals,team_1_half_time_goals,team_1_shots,team_1_shots_on_target,team_1_fouls,team_1_corners,team_1_yellows,team_1_reds,team_1_home_result,team_1_total_goals_per_match,team_1_half_time_goals_per_match,team_1_shots_per_match,team_1_shots_on_target_per_match,team_1_fouls_per_match,team_1_corners_per_match,team_1_yellows_per_match,team_1_reds_per_match,team_2_Date,team_2_name,team_2_total_goals,team_2_half_time_goals,team_2_shots,team_2_shots_on_target,team_2_fouls,team_2_corners,team_2_yellows,team_2_reds,team_2_away_result,team_2_total_goals_per_match,team_2_half_time_goals_per_match,team_2_shots_per_match,team_2_shots_on_target_per_match,team_2_fouls_per_match,team_2_corners_per_match,team_2_yellows_per_match,team_2_reds_per_match,total_goals_per_match_diff,half_time_goals_per_match_diff,shots_per_match_diff,shots_on_target_per_match_diff,fouls_per_match_diff,corners_per_match_diff,yellows_per_match_diff,reds_per_match_diff,total_game_goals
16,8/13/2022,Brentford,4,4,13,7,6,8,0,0,0,2.2,1.6,11.4,4.8,8.0,3.8,1.0,0.0,8/13/2022,Man United,0,0,15,4,15,2,4,0,L,1.8,0.4,18.0,5.8,10.6,4.4,1.4,0.2,0.4000000000000001,1.2000000000000002,-6.6,-1.0,-2.6,-0.6000000000000005,-0.3999999999999999,-0.2,4
17,8/14/2022,Nott'm Forest,1,1,13,6,10,6,4,0,0,0.6,0.4,8.2,2.6,9.8,2.6,2.0,0.0,8/14/2022,West Ham,0,0,19,5,11,7,1,0,L,1.2,0.4,12.6,2.8,10.2,6.6,0.8,0.0,-0.6,0.0,-4.4,-0.1999999999999997,-0.3999999999999986,-4.0,1.2,0.0,1
18,8/14/2022,Chelsea,2,1,16,3,9,8,3,0,2,0.6,0.4,13.4,3.4,12.4,6.4,2.2,0.0,8/14/2022,Tottenham,2,0,10,5,9,5,0,0,D,1.6,0.4,11.4,4.2,12.6,4.4,1.6,0.2,-1.0,0.0,2.0,-0.8000000000000003,-0.1999999999999993,2.0,0.6000000000000001,-0.2,4
19,8/15/2022,Liverpool,1,0,24,4,7,4,2,1,2,1.0,0.4,17.2,5.0,9.8,5.2,2.2,0.2,8/15/2022,Crystal Palace,1,1,7,3,8,2,4,0,D,0.8,0.2,7.8,2.2,9.2,3.8,2.8,0.0,0.1999999999999999,0.2,9.4,2.8,0.6000000000000014,1.4000000000000004,-0.5999999999999996,0.2,2
20,8/20/2022,Tottenham,1,0,11,4,10,8,2,0,0,1.6,0.2,11.4,4.2,12.8,5.0,1.6,0.2,8/20/2022,Wolves,0,0,20,3,8,6,2,0,L,0.8,0.6,10.2,2.6,11.0,3.6,1.8,0.0,0.8,-0.3999999999999999,1.200000000000001,1.6,1.8000000000000007,1.4,-0.1999999999999999,0.2,1
21,8/20/2022,Crystal Palace,3,1,17,9,16,4,2,0,0,1.2,0.4,10.0,3.8,10.4,4.4,2.4,0.0,8/20/2022,Aston Villa,1,1,13,5,14,2,1,0,L,1.8,1.2,12.0,4.6,11.6,4.2,1.6,0.0,-0.6000000000000001,-0.7999999999999999,-2.0,-0.7999999999999998,-1.1999999999999993,0.2000000000000001,0.7999999999999998,0.0,4
22,8/20/2022,Everton,1,0,19,8,6,6,3,0,2,0.6,0.0,13.8,5.2,10.0,5.4,2.4,0.0,8/20/2022,Nott'm Forest,1,0,14,5,9,2,2,0,D,0.8,0.4,9.0,3.4,9.4,2.2,2.2,0.0,-0.2,-0.4,4.800000000000001,1.8000000000000005,0.5999999999999996,3.2,0.1999999999999997,0.0,2
23,8/20/2022,Fulham,3,2,18,9,13,6,3,0,0,1.0,0.4,10.4,4.6,13.0,3.4,3.4,0.0,8/20/2022,Brentford,2,1,13,5,7,3,2,0,L,2.2,1.4,12.2,4.6,8.4,4.2,1.4,0.0,-1.2000000000000002,-1.0,-1.799999999999999,0.0,4.6,-0.8000000000000003,2.0,0.0,5
24,8/20/2022,Leicester,1,0,6,1,11,2,2,0,1,1.4,0.6,8.2,2.2,10.6,2.6,1.4,0.0,8/20/2022,Southampton,2,0,9,3,15,5,3,0,W,1.0,0.2,10.6,4.0,14.2,3.0,3.2,0.0,0.3999999999999999,0.3999999999999999,-2.4000000000000004,-1.7999999999999998,-3.6,-0.3999999999999999,-1.8000000000000005,0.0,3
25,8/20/2022,Bournemouth,0,0,6,1,12,3,2,0,1,0.4,0.0,7.8,1.4,9.6,2.6,2.2,0.0,8/20/2022,Arsenal,3,2,14,6,10,4,1,0,W,2.4,1.2,14.6,4.6,9.4,5.6,0.8,0.0,-2.0,-1.2,-6.8,-3.2,0.1999999999999993,-3.0,1.4,0.0,3
26,8/21/2022,Leeds,3,2,12,6,16,4,0,0,0,1.6,0.6,11.4,4.2,13.6,5.0,2.0,0.0,8/21/2022,Chelsea,0,0,14,3,15,6,1,1,L,0.4,0.2,13.8,3.2,13.2,6.4,2.2,0.2,1.2000000000000002,0.3999999999999999,-2.4000000000000004,1.0,0.4000000000000003,-1.4000000000000004,-0.2000000000000001,-0.2,3
27,8/21/2022,West Ham,0,0,13,3,10,5,2,0,1,1.0,0.2,13.2,3.0,10.4,6.6,1.0,0.0,8/21/2022,Brighton,2,1,11,2,7,4,0,0,W,0.8,0.2,16.4,5.8,10.4,6.8,1.2,0.0,0.1999999999999999,0.0,-3.2,-2.8,0.0,-0.2000000000000001,-0.1999999999999999,0.0,2
28,8/21/2022,Newcastle,3,2,12,6,14,5,4,0,2,1.0,0.8,10.6,4.0,8.8,4.8,2.6,0.2,8/21/2022,Man City,3,1,21,10,7,5,2,0,D,2.4,1.6,20.2,6.6,9.0,7.6,1.4,0.0,-1.4,-0.8,-9.6,-2.6,-0.1999999999999993,-2.8,1.2000000000000002,0.2,6
29,8/22/2022,Man United,2,1,12,4,11,6,3,0,0,1.8,0.6,18.2,5.6,10.2,5.0,1.8,0.2,8/22/2022,Liverpool,1,0,17,5,7,8,1,0,L,0.8,0.0,18.0,4.6,9.6,5.4,2.2,0.2,1.0,0.6,0.1999999999999993,1.0,0.5999999999999996,-0.4000000000000003,-0.4000000000000001,0.0,3
30,8/27/2022,Southampton,0,0,17,5,4,5,0,0,1,0.8,0.0,12.4,4.0,10.2,3.6,2.0,0.0,8/27/2022,Man United,1,0,11,6,14,3,3,0,W,1.4,0.4,15.2,5.2,11.2,4.4,2.4,0.2,-0.5999999999999999,-0.4,-2.799999999999999,-1.2000000000000002,-1.0,-0.8000000000000003,-0.3999999999999999,-0.2,1
31,8/27/2022,Brentford,1,0,19,5,8,8,2,0,2,2.2,1.4,14.2,5.2,8.2,5.0,1.4,0.0,8/27/2022,Everton,1,1,14,7,8,5,2,0,D,0.8,0.2,13.6,5.6,9.2,5.4,2.4,0.0,1.4,1.2,0.5999999999999996,-0.3999999999999994,-1.0,-0.4000000000000003,-1.0,0.0,2
32,8/27/2022,Brighton,1,0,13,4,10,5,2,0,0,0.8,0.2,15.6,5.2,10.2,6.6,1.4,0.0,8/27/2022,Leeds,0,0,10,2,14,3,3,0,L,1.4,0.6,10.6,3.8,13.4,3.8,2.2,0.0,-0.5999999999999999,-0.3999999999999999,5.0,1.4000000000000004,-3.200000000000001,2.8,-0.8000000000000003,0.0,1
33,8/27/2022,Chelsea,2,0,7,3,10,3,1,1,0,0.8,0.2,11.8,2.8,12.0,5.4,1.8,0.4,8/27/2022,Leicester,1,0,17,5,7,11,2,0,L,1.6,0.6,7.8,2.6,10.2,3.6,1.4,0.0,-0.8,-0.3999999999999999,4.000000000000001,0.1999999999999997,1.8000000000000007,1.8000000000000005,0.4000000000000001,0.4,3
34,8/27/2022,Liverpool,9,5,19,12,6,8,0,0,0,2.6,1.0,19.4,6.2,8.0,6.4,1.2,0.2,8/27/2022,Bournemouth,0,0,5,2,5,1,1,0,L,0.2,0.0,7.8,1.6,8.6,2.4,1.8,0.0,2.4,1.0,11.599999999999998,4.6,-0.5999999999999996,4.0,-0.6000000000000001,0.2,9
35,8/27/2022,Man City,4,0,18,5,14,6,1,0,0,3.0,1.4,18.6,6.4,10.6,6.8,1.6,0.0,8/27/2022,Crystal Palace,2,2,2,2,8,1,2,0,L,1.4,0.8,8.4,3.4,10.4,3.4,2.4,0.0,1.6,0.5999999999999999,10.2,3.0000000000000004,0.1999999999999993,3.4,-0.7999999999999998,0.0,6
36,8/27/2022,Arsenal,2,0,22,8,6,9,2,0,0,2.6,1.2,17.0,5.8,8.8,5.8,1.0,0.0,8/27/2022,Fulham,1,0,11,3,12,2,3,0,L,1.0,0.4,11.6,4.8,12.6,3.4,3.0,0.0,1.6,0.7999999999999999,5.4,1.0,-3.799999999999999,2.4,-2.0,0.0,3
37,8/28/2022,Aston Villa,0,0,9,3,10,3,2,0,1,1.4,0.8,12.4,4.2,11.0,4.4,1.6,0.0,8/28/2022,West Ham,1,0,7,2,10,2,0,0,W,1.2,0.2,13.4,3.2,10.4,5.6,0.8,0.0,0.1999999999999999,0.6000000000000001,-1.0,1.0,0.5999999999999996,-1.1999999999999993,0.8,0.0,1
38,8/28/2022,Wolves,1,1,10,4,10,4,2,0,2,0.8,0.6,10.6,3.0,9.6,3.8,2.2,0.0,8/28/2022,Newcastle,1,0,21,6,11,13,1,0,D,1.0,0.6,11.8,3.8,9.0,6.2,2.2,0.2,-0.1999999999999999,0.0,-1.200000000000001,-0.7999999999999998,0.5999999999999996,-2.4000000000000004,0.0,-0.2,2
39,8/28/2022,Nott'm Forest,0,0,17,1,11,6,6,0,1,0.6,0.4,11.6,3.4,10.0,3.4,3.2,0.0,8/28/2022,Tottenham,2,1,18,7,13,1,1,0,W,1.6,0.4,11.8,4.4,12.2,4.4,1.4,0.2,-1.0,0.0,-0.200000000000001,-1.0000000000000004,-2.2,-1.0000000000000004,1.8000000000000005,-0.2,2
40,8/30/2022,Crystal Palace,1,0,13,4,11,4,1,0,2,1.6,0.8,9.8,4.2,10.4,3.2,2.2,0.0,8/30/2022,Brentford,1,0,9,3,8,6,2,0,D,2.2,1.4,13.6,4.8,7.8,5.8,1.4,0.0,-0.6000000000000001,-0.5999999999999999,-3.799999999999999,-0.5999999999999996,2.6000000000000005,-2.6,0.8000000000000003,0.0,2
41,8/30/2022,Fulham,2,0,10,3,9,3,2,0,0,1.2,0.4,11.6,4.4,12.0,3.2,3.0,0.0,8/30/2022,Brighton,1,0,7,4,11,3,1,0,L,1.0,0.2,12.8,4.6,10.0,5.2,1.6,0.0,0.1999999999999999,0.2,-1.200000000000001,-0.1999999999999993,2.0,-2.0,1.4,0.0,3
42,8/30/2022,Southampton,2,2,9,7,15,5,2,0,0,1.2,0.4,12.6,5.0,10.6,4.2,1.6,0.0,8/30/2022,Chelsea,1,1,10,4,10,3,1,0,L,1.0,0.4,11.8,3.2,12.0,5.2,1.4,0.4,0.1999999999999999,0.0,0.7999999999999989,1.7999999999999998,-1.4000000000000004,-1.0,0.2000000000000001,-0.4,3
43,8/30/2022,Leeds,1,0,14,5,10,10,3,0,2,1.6,0.6,11.4,4.0,12.6,5.4,2.4,0.0,8/30/2022,Everton,1,1,7,2,9,2,3,0,D,0.8,0.4,12.6,5.2,8.4,4.4,2.2,0.0,0.8,0.1999999999999999,-1.1999999999999993,-1.2000000000000002,4.199999999999999,1.0,0.1999999999999997,0.0,2
44,8/31/2022,Arsenal,2,1,22,9,10,10,2,0,0,3.0,1.4,18.4,7.0,9.2,6.8,1.2,0.0,8/31/2022,Aston Villa,1,0,4,3,14,3,3,0,L,1.2,0.8,11.4,3.8,11.4,4.8,2.0,0.0,1.8,0.5999999999999999,6.999999999999998,3.2,-2.200000000000001,2.0,-0.8,0.0,3
45,8/31/2022,Bournemouth,0,0,5,2,12,2,2,0,2,0.0,0.0,6.2,1.6,9.0,2.0,1.8,0.0,8/31/2022,Wolves,0,0,17,4,12,5,1,0,D,0.2,0.2,11.6,2.6,10.2,4.4,2.2,0.0,-0.2,-0.2,-5.4,-1.0,-1.1999999999999993,-2.4000000000000004,-0.4000000000000001,0.0,0
46,8/31/2022,Man City,6,3,17,9,9,10,0,0,0,3.4,1.4,18.0,7.2,10.6,7.6,1.2,0.0,8/31/2022,Nott'm Forest,0,0,8,1,7,1,1,0,L,0.6,0.4,11.6,3.0,10.4,3.0,3.4,0.0,2.8,1.0,6.4,4.2,0.1999999999999993,4.6,-2.2,0.0,6
47,8/31/2022,West Ham,1,0,14,4,10,3,2,0,2,0.6,0.2,12.6,3.0,10.8,3.8,1.2,0.0,8/31/2022,Tottenham,1,1,13,4,9,4,5,0,D,1.4,0.6,12.8,4.6,12.0,4.4,2.0,0.2,-0.7999999999999999,-0.3999999999999999,-0.200000000000001,-1.5999999999999996,-1.1999999999999993,-0.6000000000000005,-0.8,-0.2,2
48,8/31/2022,Liverpool,2,0,23,6,9,13,0,0,0,3.0,1.0,19.6,6.6,8.4,7.6,1.0,0.2,8/31/2022,Newcastle,1,1,5,2,10,0,2,0,L,1.2,0.8,10.0,3.4,10.4,5.0,2.4,0.0,1.8,0.1999999999999999,9.6,3.2,-2.0,2.6,-1.4,0.2,3
49,9/1/2022,Leicester,0,0,10,2,7,1,1,0,1,1.2,0.2,10.6,3.0,8.0,4.2,1.2,0.0,9/1/2022,Man United,1,1,9,2,15,3,3,0,W,1.0,0.4,12.8,4.2,12.4,4.0,3.4,0.0,0.1999999999999999,-0.2,-2.200000000000001,-1.2000000000000002,-4.4,0.2000000000000001,-2.2,0.0,1
50,9/3/2022,Everton,0,0,14,3,7,7,2,0,2,0.6,0.4,10.0,3.6,9.2,4.6,2.6,0.0,9/3/2022,Liverpool,0,0,23,8,11,9,2,0,D,2.8,1.0,18.6,7.0,8.4,8.4,0.6,0.0,-2.2,-0.6,-8.600000000000001,-3.4,0.7999999999999989,-3.8000000000000007,2.0,0.0,0
51,9/3/2022,Brentford,5,2,14,8,8,2,2,0,0,1.8,0.4,11.0,4.2,7.8,5.0,1.2,0.0,9/3/2022,Leeds,2,1,17,6,9,6,2,0,L,1.6,0.8,13.0,4.6,12.4,5.8,2.0,0.0,0.1999999999999999,-0.4,-2.0,-0.3999999999999994,-4.6000000000000005,-0.7999999999999998,-0.8,0.0,7
52,9/3/2022,Chelsea,2,0,8,3,6,10,4,0,0,1.2,0.4,10.8,3.8,10.4,7.6,1.8,0.4,9/3/2022,West Ham,1,0,6,3,11,3,2,0,L,0.6,0.0,9.4,2.8,10.0,4.6,1.0,0.0,0.6,0.4,1.4000000000000004,1.0,0.4000000000000003,3.0,0.8,0.4,3
53,9/3/2022,Newcastle,0,0,23,6,19,13,2,0,2,1.0,0.2,18.4,6.2,11.8,9.0,1.4,0.0,9/3/2022,Crystal Palace,0,0,19,9,12,5,1,0,D,1.2,0.6,12.2,5.2,12.6,3.4,1.4,0.0,-0.1999999999999999,-0.3999999999999999,6.199999999999999,1.0,-0.7999999999999989,5.6,0.0,0.0,0
54,9/3/2022,Nott'm Forest,2,2,11,3,13,4,2,0,1,0.8,0.6,10.4,1.6,11.2,2.8,2.8,0.0,9/3/2022,Bournemouth,3,0,8,3,10,6,1,0,W,1.2,0.2,7.0,2.6,11.2,3.0,1.8,0.0,-0.3999999999999999,0.3999999999999999,3.4000000000000004,-1.0,0.0,-0.2000000000000001,0.9999999999999998,0.0,5
55,9/3/2022,Tottenham,2,1,23,10,9,10,3,0,0,3.0,1.4,17.6,8.0,10.2,6.2,2.6,0.0,9/3/2022,Fulham,1,0,9,3,6,3,4,0,L,1.8,0.2,10.8,3.8,8.8,4.4,3.0,0.0,1.2,1.2,6.800000000000001,4.2,1.3999999999999986,1.7999999999999998,-0.3999999999999999,0.0,3
56,9/3/2022,Wolves,1,1,7,2,10,5,4,0,0,0.6,0.6,11.0,3.4,9.6,4.6,1.8,0.2,9/3/2022,Southampton,0,0,12,1,14,6,2,0,L,0.6,0.6,11.0,3.2,10.4,4.2,1.0,0.0,0.0,0.0,0.0,0.1999999999999997,-0.8000000000000007,0.3999999999999994,0.8,0.2,1
57,9/3/2022,Aston Villa,1,0,3,1,7,1,2,0,2,0.6,0.2,8.4,2.4,12.0,3.6,2.6,0.0,9/3/2022,Man City,1,0,13,4,6,4,0,0,D,3.2,1.2,15.6,5.4,8.4,6.2,0.6,0.0,-2.6,-1.0,-7.199999999999999,-3.0000000000000004,3.6,-2.6,2.0,0.0,2
58,9/4/2022,Brighton,5,2,23,11,6,10,1,0,0,2.2,1.0,13.8,5.0,9.2,4.8,1.0,0.0,9/4/2022,Leicester,2,2,6,4,8,1,1,0,L,1.4,1.0,13.2,4.6,7.4,3.8,1.2,0.0,0.8000000000000003,0.0,0.6000000000000014,0.4000000000000003,1.799999999999999,1.0,-0.1999999999999999,0.0,7
59,9/4/2022,Man United,3,1,10,6,13,2,3,0,0,1.6,0.6,11.8,4.6,12.0,4.0,3.2,0.0,9/4/2022,Arsenal,1,0,16,3,9,5,3,0,L,2.0,0.8,16.6,5.8,9.2,6.4,2.2,0.0,-0.3999999999999999,-0.2,-4.800000000000001,-1.2000000000000002,2.8000000000000007,-2.4000000000000004,1.0,0.0,4
60,9/16/2022,Aston Villa,1,1,11,3,13,6,3,0,0,0.6,0.4,10.4,3.2,13.4,3.8,2.4,0.0,9/16/2022,Southampton,0,0,7,1,13,3,1,0,L,1.0,0.6,10.4,3.6,10.6,4.0,1.2,0.0,-0.4,-0.1999999999999999,0.0,-0.3999999999999999,2.8000000000000007,-0.2000000000000001,1.2,0.0,1
61,9/16/2022,Nott'm Forest,2,1,11,3,11,2,2,0,1,0.6,0.2,11.0,2.0,10.4,2.4,2.8,0.0,9/16/2022,Fulham,3,0,15,7,10,10,4,0,W,2.2,0.6,12.6,5.0,10.2,5.0,2.8,0.0,-1.6,-0.3999999999999999,-1.5999999999999996,-3.0,0.200000000000001,-2.6,0.0,0.0,5
62,9/17/2022,Wolves,0,0,6,1,7,5,2,1,1,0.4,0.4,13.6,3.6,9.2,4.8,1.4,0.2,9/17/2022,Man City,3,2,16,7,9,7,1,0,W,3.6,1.4,17.2,6.6,8.6,6.4,1.0,0.0,-3.2,-1.0,-3.6,-3.0,0.5999999999999996,-1.6000000000000003,0.3999999999999999,0.2,3
63,9/17/2022,Newcastle,1,0,20,7,10,8,2,0,2,1.6,0.6,16.2,6.2,10.8,7.4,1.8,0.0,9/17/2022,Bournemouth,1,0,10,3,11,1,2,0,D,0.6,0.2,6.6,2.2,11.6,2.4,2.0,0.0,1.0,0.3999999999999999,9.6,4.0,-0.7999999999999989,5.0,-0.1999999999999999,0.0,2
64,9/17/2022,Tottenham,6,2,16,11,9,6,1,0,0,2.8,1.2,15.2,6.8,10.4,5.8,2.4,0.0,9/17/2022,Leicester,2,2,19,7,9,1,2,0,L,1.2,0.6,13.2,4.0,8.0,4.0,1.4,0.0,1.6,0.6,2.0,2.8,2.4000000000000004,1.7999999999999998,1.0,0.0,8
65,9/18/2022,Brentford,0,0,5,2,10,3,0,0,1,1.2,0.2,10.8,3.6,7.6,5.2,1.2,0.0,9/18/2022,Arsenal,3,2,13,7,10,3,2,0,W,2.4,1.2,16.2,6.4,9.4,6.2,1.8,0.0,-1.2,-1.0,-5.399999999999999,-2.8000000000000003,-1.8000000000000007,-1.0,-0.6000000000000001,0.0,3
66,9/18/2022,Everton,1,0,7,2,8,5,3,0,0,0.8,0.4,11.0,4.6,9.0,4.4,2.8,0.0,9/18/2022,West Ham,0,0,14,4,11,14,1,0,L,0.4,0.0,10.8,2.8,9.8,5.0,1.0,0.0,0.4,0.4,0.1999999999999993,1.7999999999999998,-0.8000000000000007,-0.5999999999999996,1.7999999999999998,0.0,1
67,10/1/2022,Arsenal,3,1,22,9,10,5,2,0,0,2.0,1.0,19.5,5.75,10.75,6.25,2.25,0.0,10/1/2022,Tottenham,1,1,7,3,10,2,1,1,L,1.6,0.8,11.4,4.4,11.6,4.2,2.4,0.2,0.3999999999999999,0.1999999999999999,8.1,1.3499999999999996,-0.8499999999999996,2.05,-0.1499999999999999,-0.2,4
68,10/1/2022,Bournemouth,0,0,7,1,11,7,1,0,2,0.25,0.25,9.25,2.75,9.25,4.75,1.5,0.0,10/1/2022,Brentford,0,0,13,4,10,8,2,0,D,1.25,0.75,10.25,3.75,9.5,5.0,1.5,0.0,-1.0,-0.5,-1.0,-1.0,-0.25,-0.25,0.0,0.0,0
69,10/1/2022,Crystal Palace,1,1,7,3,11,5,1,0,1,0.4,0.2,10.4,3.6,12.2,5.6,2.4,0.0,10/1/2022,Chelsea,2,1,13,3,13,2,3,0,W,0.8,0.2,13.4,4.4,11.4,5.6,2.2,0.2,-0.4,0.0,-3.0,-0.8000000000000003,0.7999999999999989,0.0,0.1999999999999997,-0.2,3
70,10/1/2022,Fulham,1,0,3,1,9,1,2,1,1,0.8,0.4,7.4,2.2,11.2,3.4,3.2,0.2,10/1/2022,Newcastle,4,3,19,10,10,8,0,0,W,1.25,0.75,15.75,5.75,9.75,9.5,1.75,0.0,-0.4499999999999999,-0.35,-8.35,-3.55,1.4499999999999993,-6.1,1.4500000000000002,0.2,5
