,team_1_Date,team_1_name,team_1_total_goals,team_1_half_time_goals,team_1_shots,team_1_shots_on_target,team_1_fouls,team_1_corners,team_1_yellows,team_1_reds,team_1_home_result,team_1_total_goals_per_match,team_1_half_time_goals_per_match,team_1_shots_per_match,team_1_shots_on_target_per_match,team_1_fouls_per_match,team_1_corners_per_match,team_1_yellows_per_match,team_1_reds_per_match,team_2_Date,team_2_name,team_2_total_goals,team_2_half_time_goals,team_2_shots,team_2_shots_on_target,team_2_fouls,team_2_corners,team_2_yellows,team_2_reds,team_2_away_result,team_2_total_goals_per_match,team_2_half_time_goals_per_match,team_2_shots_per_match,team_2_shots_on_target_per_match,team_2_fouls_per_match,team_2_corners_per_match,team_2_yellows_per_match,team_2_reds_per_match
95,10/16/2022,Southampton,1,1,10,8,7,4,1,0,D,0.8,0.2,12.2,4.8,14,4.6,1.8,0,10/16/2022,West Ham,1,0,25,4,3,14,1,0,D,1.4,0.8,17,3.8,9,4.6,1.4,0
96,10/16/2022,Liverpool,1,0,13,2,10,5,3,0,W,1,0.2,13,4,11.6,5.8,2.6,0,10/16/2022,Man City,0,0,16,6,7,6,1,0,L,1.8,0.2,12.4,4.6,8.2,4.6,0.6,0
97,10/18/2022,Brighton,0,0,19,7,10,9,3,0,D,1.8,0.8,15.6,6.4,11.4,6,1.4,0,10/18/2022,Nott'm Forest,0,0,3,0,14,1,1,0,D,0.6,0.4,10,2.2,12.8,3,2,0
98,10/18/2022,Crystal Palace,2,0,14,4,14,4,3,0,W,0.6,0.2,10.8,2.6,12.4,4.8,2.2,0,10/18/2022,Wolves,1,1,10,4,18,3,1,0,L,0.6,0.4,10.8,2.8,12.6,5.6,2,0
99,10/19/2022,Bournemouth,0,0,15,3,8,7,1,0,L,0.6,0.6,11,3.6,9.4,5.8,1.2,0,10/19/2022,Southampton,1,1,9,3,13,3,3,0,W,0.6,0.4,11.4,4.4,12.8,4.4,1.8,0
100,10/19/2022,Brentford,0,0,8,5,7,6,0,0,D,1,0.6,8.8,3.8,10.4,4.6,1.6,0,10/19/2022,Chelsea,0,0,14,5,7,2,0,0,D,0.8,0.4,10.8,3.2,9.8,2.6,1.8,0
101,10/19/2022,Liverpool,1,1,22,7,9,8,0,0,W,1.2,0.4,16.2,5,10.4,7.2,2,0,10/19/2022,West Ham,0,0,8,3,8,3,0,0,L,1.4,0.8,15.4,3.6,9.2,4.6,1,0
102,10/19/2022,Newcastle,1,1,16,4,9,8,2,0,W,1,0.8,13.6,4.8,10.6,8,1.8,0,10/19/2022,Everton,0,0,1,0,12,2,4,0,L,0.6,0,6.4,2.2,9.8,4.6,2.8,0
103,10/19/2022,Man United,2,0,28,10,7,8,1,0,W,1.6,0.6,16.4,5.2,10.4,5,1.6,0,10/19/2022,Tottenham,0,0,9,2,7,3,0,0,L,1.6,0.4,12.2,4.2,9.4,4.8,1.4,0.2
104,10/20/2022,Fulham,3,1,18,8,11,9,0,0,W,1.4,0.6,12.2,4,10,4.2,2.2,0.2,10/20/2022,Aston Villa,0,0,12,6,11,7,2,1,L,0.4,0.2,14.8,5.2,12,6.8,1.6,0.2
105,10/20/2022,Leicester,2,2,5,1,15,2,2,0,W,0.8,0.6,9.8,3,13.2,5.4,1.6,0,10/20/2022,Leeds,0,0,14,2,11,9,1,0,L,0.4,0.2,12.4,3.6,13,5.4,1.8,0.2
106,10/22/2022,Nott'm Forest,1,0,10,7,14,2,2,0,W,0.6,0.4,8,2.6,14.2,2.2,2,0,10/22/2022,Liverpool,0,0,15,7,8,11,1,0,L,1,0.4,16,5.2,10.4,7.6,1.6,0
107,10/22/2022,Everton,3,1,9,6,16,3,3,0,W,1.2,0.2,7.2,3,11.8,3.4,3.2,0,10/22/2022,Crystal Palace,0,0,9,2,14,4,4,0,L,0.6,0.2,11.4,2.8,12.6,5,2.2,0
108,10/22/2022,Man City,3,2,10,4,11,7,1,0,W,2.6,1.4,14.6,6,8,5,0.6,0,10/22/2022,Brighton,1,0,8,2,12,3,3,0,L,1.6,0.6,14.6,6,12,5.4,1.8,0
109,10/22/2022,Chelsea,1,0,6,2,8,6,1,0,D,1,0.4,9.8,3.2,9.6,2.8,1.8,0,10/22/2022,Man United,1,0,13,6,10,4,4,0,D,1.8,0.2,17.2,6.4,10.4,4.6,2.2,0
110,10/23/2022,Aston Villa,4,3,19,11,14,7,1,0,W,1,0.8,16,6.6,13.6,6.8,1.6,0.2,10/23/2022,Brentford,0,0,12,3,11,6,0,0,L,0.4,0.2,9.2,3,11.6,5,1.4,0
111,10/23/2022,Leeds,2,1,14,5,12,3,1,0,L,0.8,0.4,13.4,3.6,13.4,5.6,1.6,0.2,10/23/2022,Fulham,3,1,11,5,8,6,1,0,W,2,0.8,12.4,4,9.6,4.8,2.2,0.2
112,10/23/2022,Southampton,1,0,10,3,11,9,2,0,D,0.8,0.4,11.8,4,11.2,5.8,2,0,10/23/2022,Arsenal,1,1,12,3,8,4,1,0,D,1.6,0.8,17,5,9.4,5.8,2,0
113,10/23/2022,Wolves,0,0,21,5,10,9,2,0,L,0.6,0.4,13,3.6,12.6,6,2,0,10/23/2022,Leicester,4,2,5,4,13,2,1,0,W,1.6,1,9.6,3.6,13.4,4.8,1.4,0
114,10/23/2022,Tottenham,1,0,17,5,12,6,4,0,L,1.6,0.2,13.6,4.6,9.8,4.4,1.6,0.2,10/23/2022,Newcastle,2,2,13,5,6,7,2,0,W,1.4,1.2,13,4.4,10.4,6.4,1.8,0
115,10/24/2022,West Ham,2,1,20,4,9,5,0,0,W,1.4,0.6,17.2,3.6,9.2,4.8,0.8,0,10/24/2022,Bournemouth,0,0,5,3,11,0,2,0,L,0.4,0.4,8.8,3.4,9.6,5,1.4,0
116,10/29/2022,Leicester,0,0,10,5,5,3,0,0,L,1.2,0.8,9.8,4.2,12.6,4.4,1.4,0,10/29/2022,Man City,1,0,15,5,10,10,0,0,W,2.2,1.2,15,5.6,8,6,0.4,0
117,10/29/2022,Bournemouth,2,1,6,4,10,2,1,0,L,0.8,0.6,8.6,3.4,10.2,4.4,1,0,10/29/2022,Tottenham,3,0,23,7,5,19,2,0,W,1.4,0.2,15.4,4.8,9.2,7.4,1.6,0.2
118,10/29/2022,Brentford,1,0,12,3,10,3,3,0,D,0.6,0.2,10.4,3.6,10,5,1.6,0,10/29/2022,Wolves,1,0,14,4,17,6,3,1,D,0.6,0.2,13.8,3.8,13.6,5.6,2,0.2
119,10/29/2022,Brighton,4,3,19,9,16,8,1,0,W,1.6,1,14.6,6.2,13.2,6.6,1.8,0,10/29/2022,Chelsea,1,0,15,7,6,7,2,0,L,1.2,0.4,11.2,4.2,9,3.6,1.8,0
120,10/29/2022,Crystal Palace,1,1,12,3,13,8,3,0,W,0.8,0.4,10,2.6,13,4.6,2.6,0,10/29/2022,Southampton,0,0,14,4,12,4,3,0,L,0.8,0.4,13,4.8,10.8,5.4,2.2,0
121,10/29/2022,Newcastle,4,1,20,7,11,3,1,0,W,2.2,1.4,15.4,5.6,9.4,6,1.2,0,10/29/2022,Aston Villa,0,0,3,0,11,0,1,0,L,0.8,0.6,14.2,6.2,12,6,1.2,0.2
122,10/29/2022,Fulham,0,0,24,6,10,13,2,0,D,1.8,0.6,15,4.8,9.4,6.8,1.4,0.2,10/29/2022,Everton,0,0,9,4,8,4,1,0,D,1,0.2,7,3,11.8,3.2,2.8,0
123,10/29/2022,Liverpool,1,1,22,10,9,14,0,0,L,1.2,0.6,17.4,6.6,9,9.4,1,0,10/29/2022,Leeds,2,1,14,6,3,5,1,0,W,0.8,0.4,13.4,3.6,11.8,5,1.2,0.2
124,10/30/2022,Arsenal,5,1,24,10,9,9,0,0,W,2,0.8,16.8,6,9.6,5.2,1.8,0,10/30/2022,Nott'm Forest,0,0,5,2,8,4,1,0,L,0.2,0,7.6,2.8,12.2,3.6,2,0
125,10/30/2022,Man United,1,1,16,3,12,5,1,0,W,1.4,0.2,16.8,5.8,10.2,4.4,2.4,0,10/30/2022,West Ham,0,0,13,5,10,10,3,0,L,1,0.4,16.8,4.2,7.6,6.6,1.2,0
126,11/5/2022,Leeds,4,1,18,4,16,13,2,0,W,2.4,1.2,13.6,4.8,12.2,5.2,1.6,0.2,11/5/2022,Bournemouth,3,2,9,6,10,3,2,0,L,2,1,9.2,5.2,10.2,3,1.6,0
127,11/5/2022,Man City,2,1,16,5,6,9,2,1,W,2.2,1.2,18.2,5.6,8,9,1,0.2,11/5/2022,Fulham,1,1,4,2,11,0,4,0,L,1.2,0.6,12.2,4.4,9,6.2,2.2,0
128,11/5/2022,Nott'm Forest,2,1,15,7,10,3,2,0,D,0.8,0.2,9.8,4.2,11,3.2,2,0,11/5/2022,Brentford,2,1,6,2,11,3,2,0,D,1.2,0.4,9.2,3.8,9.6,3.8,1.6,0
129,11/5/2022,Wolves,2,2,8,5,15,4,2,1,L,0.6,0.4,12.4,3.6,11,5.4,2,0.4,11/5/2022,Brighton,3,2,19,8,11,9,0,0,W,1.8,1.2,13.4,5,12.4,7.4,1.4,0
130,11/5/2022,Everton,0,0,12,2,9,8,0,0,L,0.8,0.4,11.2,3.4,9.6,5,1.2,0,11/5/2022,Leicester,2,1,22,8,5,3,0,0,W,1.8,1.2,13.4,6.2,9.4,3.2,1,0
131,11/6/2022,Chelsea,0,0,5,1,20,4,5,0,L,1,0.2,10.2,3.8,10.6,4.8,2.4,0,11/6/2022,Arsenal,1,0,14,2,13,6,2,0,W,2.4,0.8,15,5.2,9.4,5.4,1.2,0
132,11/6/2022,Aston Villa,3,2,6,4,6,3,3,0,W,1.8,1.2,9.6,4.6,10.6,4.2,2.8,0.2,11/6/2022,Man United,1,1,8,3,12,5,3,0,L,1.4,1,12.6,5,11.4,4.2,2,0
133,11/6/2022,Southampton,1,0,16,5,7,8,1,0,L,0.6,0.2,10.8,3.4,9.2,4.4,1.8,0,11/6/2022,Newcastle,4,1,7,4,10,2,0,0,W,3.2,1.2,13.2,5,11,5.2,1.2,0
134,11/6/2022,West Ham,1,1,5,2,10,2,1,0,L,1.2,0.6,14.6,5,9.4,5.6,1.6,0,11/6/2022,Crystal Palace,2,1,15,6,7,5,1,0,W,1,0.6,11.4,3.2,12,5.4,3,0
135,11/6/2022,Tottenham,1,0,14,5,10,5,0,0,L,2,0.4,15.2,5.6,9.8,8.2,1.8,0,11/6/2022,Liverpool,2,2,13,6,8,3,0,0,W,1.6,1.4,14.6,6.6,8.8,7.4,0.6,0
136,11/12/2022,Man City,1,1,29,6,9,10,2,0,L,3,1.8,19.4,6.6,7.4,8.2,0.6,0,11/12/2022,Brentford,2,1,10,8,7,2,2,0,W,0.8,0.2,9.6,4.4,8.8,4.4,1.2,0
137,11/12/2022,Bournemouth,3,2,16,9,12,3,2,0,W,1.4,0.6,10.4,4.6,9.8,3.8,1.4,0,11/12/2022,Everton,0,0,15,3,8,5,0,0,L,0.8,0.4,9,3,10.2,3.8,2,0
138,11/12/2022,Liverpool,3,3,15,7,8,6,0,0,W,1.4,1.2,16.4,6.8,9,8.4,0.6,0,11/12/2022,Southampton,1,1,9,5,8,0,2,0,L,0.6,0.4,9.4,3,10.4,3.4,2.2,0
139,11/12/2022,Nott'm Forest,1,0,9,2,11,1,1,0,W,0.4,0,7.4,2.8,11.8,2.8,1.8,0,11/12/2022,Crystal Palace,0,0,8,0,13,5,4,0,L,1,0.4,11.2,2.8,13.4,5.2,3.4,0
140,11/12/2022,Tottenham,4,1,14,8,8,9,1,0,W,1.8,0.4,14.2,5,9.2,7.8,1.8,0,11/12/2022,Leeds,3,2,12,5,7,2,1,1,L,1.6,1,12.8,4.4,11.2,4.4,1.4,0.2
141,11/12/2022,West Ham,0,0,18,6,9,7,3,0,L,1,0.4,15.2,5.2,9,5.8,1.4,0,11/12/2022,Leicester,2,1,9,6,8,2,1,0,W,2.2,1.4,10,5.4,11,3,1.2,0
142,11/12/2022,Newcastle,1,0,10,3,14,5,3,0,W,2.6,1.2,15,5,10.8,6.4,1.6,0,11/12/2022,Chelsea,0,0,5,2,11,3,2,0,L,1,0.2,12,4.6,8,4.4,1.4,0
143,11/12/2022,Wolves,0,0,11,2,5,6,3,0,L,0.4,0.2,12.8,3.4,11.6,5.2,1.8,0.2,11/12/2022,Arsenal,2,0,14,4,6,4,2,0,W,2.4,1,14,5.6,9,4.8,1.2,0
144,11/13/2022,Brighton,1,1,7,2,14,11,2,0,L,1.2,0.8,13.4,4.8,12.2,7.4,2,0,11/13/2022,Aston Villa,2,1,8,2,11,4,7,0,W,1.2,0.8,12.2,5.2,11.8,5.4,2.6,0.2
145,11/13/2022,Fulham,1,0,14,7,9,10,1,0,L,1.6,0.6,15,5.6,9,8,1.4,0,11/13/2022,Man United,2,1,14,9,10,3,1,0,W,1.8,0.8,13.4,6,10.8,3.4,2,0
146,12/26/2022,Brentford,2,1,9,5,11,6,3,0,D,1.6,0.6,8.6,4.2,9.6,3.8,2.2,0,12/26/2022,Tottenham,2,0,16,8,10,5,1,0,D,2.2,0.4,15,6.2,9.4,8,1.2,0
147,12/26/2022,Crystal Palace,0,0,4,0,12,1,0,2,L,1,0.6,10.4,2.8,11.6,4.8,2.2,0.4,12/26/2022,Fulham,3,1,23,11,15,8,0,0,W,1.2,0.6,14.6,5.6,10.4,6.6,2,0
148,12/26/2022,Everton,1,1,12,6,9,2,1,0,L,0.4,0.4,11.8,3.4,8.2,4.8,0.8,0,12/26/2022,Wolves,2,1,7,4,22,2,6,0,W,1,0.6,9.6,3.4,13.4,4,2.8,0.4
149,12/26/2022,Leicester,0,0,8,2,9,5,0,0,L,1.8,1.2,13,5.6,10.2,3.6,1,0,12/26/2022,Newcastle,3,3,12,5,6,5,0,0,W,3.4,1.4,13,5,11,4.8,0.8,0
150,12/26/2022,Southampton,1,0,14,4,9,4,1,0,L,0.6,0.2,11.6,3.6,8.8,3.4,1.6,0,12/26/2022,Brighton,3,2,7,4,10,2,2,0,W,2.2,1.6,13.2,5.4,12,7.2,1.2,0
151,12/26/2022,Aston Villa,1,0,12,6,7,0,0,0,L,2,1.2,9.6,4.6,9.8,2.8,2.4,0,12/26/2022,Liverpool,3,2,16,9,12,6,0,0,W,2.2,1.8,14.8,7,9.6,6.4,0.4,0
152,12/26/2022,Arsenal,3,0,16,5,13,7,0,0,W,2.8,0.6,15.8,5.6,10.4,6,1,0,12/26/2022,West Ham,1,1,8,4,17,5,2,0,L,1,0.6,12.2,5,11,5.6,2,0
153,12/27/2022,Chelsea,2,2,15,5,8,6,0,0,W,1.2,0.6,12,4.4,10.6,4.8,2.2,0,12/27/2022,Bournemouth,0,0,9,4,10,8,0,0,L,2,1,10,5.4,10,4.6,1.2,0
154,12/27/2022,Man United,3,2,17,8,13,9,3,0,W,1.8,1.4,13.4,5.4,12,5.2,1.8,0,12/27/2022,Nott'm Forest,0,0,8,3,4,9,1,0,L,0.6,0.2,9.4,3.4,9,4.6,1.8,0
155,12/28/2022,Leeds,1,0,9,1,11,3,3,0,L,2.2,1,12.6,4,12,5.2,2,0.2,12/28/2022,Man City,3,1,26,9,14,5,3,0,W,2.2,1,21.4,6.6,8.6,8.6,1.4,0.2
156,12/30/2022,West Ham,0,0,20,5,9,8,1,0,L,1,0.6,13.6,5,10.8,5.2,1.6,0,12/30/2022,Brentford,2,2,9,6,5,1,0,0,W,1.8,1,8,4.8,8.6,3.4,1.6,0
157,12/30/2022,Liverpool,2,2,21,5,8,4,0,0,W,2.4,2,14.6,6,9.4,4.4,0.4,0,12/30/2022,Leicester,1,1,7,2,15,5,1,0,L,1.2,0.8,11,4.6,10.6,3.4,0.8,0
158,12/31/2022,Wolves,0,0,10,3,11,7,1,0,L,0.8,0.6,8.8,3.2,12.2,4.2,2.4,0.2,12/31/2022,Man United,1,0,16,6,11,5,3,0,W,1.8,1.2,13.4,6,11.8,5.2,2.2,0
159,12/31/2022,Bournemouth,0,0,6,2,17,2,4,0,L,1.6,0.8,10,5,11.4,4.6,1.8,0,12/31/2022,Crystal Palace,2,2,15,6,11,7,1,0,W,1.2,0.8,11,3.4,11.2,4.6,1.8,0.4
160,12/31/2022,Fulham,2,1,8,2,8,4,0,0,W,1.6,0.8,11.4,4.8,10,4.8,1.6,0,12/31/2022,Southampton,1,0,9,3,13,4,1,0,L,0.8,0.2,10.6,3.4,9,3.4,1.2,0
161,12/31/2022,Man City,1,1,16,3,13,7,3,0,D,2.2,1.2,21.6,6.2,9.2,8,2,0.2,12/31/2022,Everton,1,0,2,1,14,1,4,0,D,0.6,0.4,10.4,2.8,9.4,4.2,1.4,0
162,12/31/2022,Newcastle,0,0,16,5,13,9,3,0,D,2.6,1.2,12.2,4.6,11.4,6,1.2,0,12/31/2022,Leeds,0,0,8,1,19,3,5,0,D,1.8,0.8,11.4,3,15.2,4.8,2.8,0.2
163,12/31/2022,Brighton,2,0,9,5,7,7,3,0,L,1.8,1,11.2,4.6,10.2,7,1.6,0,12/31/2022,Arsenal,4,2,14,7,11,4,3,0,W,2.6,0.8,13.8,5,10.8,5,1.6,0
164,1/1/2023,Tottenham,0,0,6,2,15,5,4,0,L,0,0,6,2,15,5,4,0,1/1/2023,Aston Villa,2,0,13,4,10,3,3,0,W,2,0,13,4,10,3,3,0
165,1/1/2023,Nott'm Forest,1,0,12,5,16,1,2,0,D,1,0,12,5,16,1,2,0,1/1/2023,Chelsea,1,1,7,2,14,2,2,0,D,1,1,7,2,14,2,2,0
166,1/2/2023,Brentford,3,2,10,7,5,4,1,0,W,2.5,1.5,11,5.5,5,4.5,1,0,1/2/2023,Liverpool,1,0,16,6,8,9,3,0,L,0.5,0,11,4,11.5,5,3,0
167,1/3/2023,Arsenal,0,0,17,4,10,5,4,0,D,1.666666667,1,18.66666667,4.666666667,11,6.666666667,2.333333333,0,1/3/2023,Newcastle,0,0,8,1,16,5,4,0,D,0.333333333,0,14.66666667,4.333333333,9.666666667,10,2.333333333,0
168,1/3/2023,Everton,1,0,10,4,8,5,3,0,L,0.666666667,0.333333333,9,3.333333333,7,6.666666667,1.333333333,0,1/3/2023,Brighton,4,1,19,8,10,2,1,0,W,3,0.666666667,16,7,9,5,1,0
169,1/3/2023,Leicester,0,0,15,6,12,6,2,0,L,0.666666667,0.333333333,10,3,11,5.333333333,1.333333333,0,1/3/2023,Fulham,1,1,11,2,11,3,6,0,W,0.75,0.5,8.5,2.5,11.75,4,3.5,0
170,1/3/2023,Man United,3,1,18,6,13,6,0,0,W,2,0.75,11.75,4.5,11.75,3.5,1.75,0,1/3/2023,Bournemouth,0,0,7,4,7,5,3,0,L,0.333333333,0.333333333,10,3.333333333,8.666666667,4,1.666666667,0
171,1/4/2023,Southampton,0,0,8,0,14,6,2,0,L,0.666666667,0,9.666666667,3.333333333,17.33333333,4,2,0,1/4/2023,Nott'm Forest,1,1,11,1,17,2,2,0,W,1.25,0.25,14.5,4,12.75,3,1.75,0
172,1/4/2023,Leeds,2,1,14,6,11,8,3,0,D,1,0.333333333,13,5,9.666666667,7,2.333333333,0,1/4/2023,West Ham,2,1,15,2,18,1,1,0,D,1.333333333,1,14,3.333333333,11.33333333,2.666666667,1.333333333,0
173,1/4/2023,Aston Villa,1,0,13,4,6,7,1,0,D,1.5,0.25,13.25,4.5,9.25,3,2,0,1/4/2023,Wolves,1,1,10,3,12,8,3,0,D,0.666666667,0.333333333,12.33333333,2.666666667,10.66666667,6.333333333,1.666666667,0
174,1/4/2023,Crystal Palace,0,0,19,4,11,10,1,0,L,0.25,0,11.25,3.75,12.5,5.75,2.75,0,1/4/2023,Tottenham,4,0,14,6,8,4,2,0,W,1.4,0.6,11.2,4.2,12.6,4.8,3,0
175,1/5/2023,Chelsea,0,0,8,2,9,3,2,0,L,0.6,0.2,12.2,4.2,11.6,5.6,2,0.2,1/5/2023,Man City,1,0,12,3,9,2,0,0,W,2.25,0.25,11.5,4.25,8.5,4.25,0.5,0
176,1/12/2023,Fulham,2,1,8,3,12,5,4,0,W,2,1,8,3,12,5,4,0,1/12/2023,Chelsea,1,0,20,10,16,7,3,1,L,1,0.5,13.5,6,15,4.5,2.5,0.5
177,1/13/2023,Aston Villa,2,1,11,5,12,0,2,0,W,2,0.5,12,4.5,11,1.5,2.5,0,1/13/2023,Leeds,1,0,16,4,8,11,2,0,L,1,0,16,4,8,11,2,0
178,1/14/2023,Man United,2,0,8,4,15,1,3,0,W,2,0,8,4,15,1,3,0,1/14/2023,Man City,1,0,5,1,5,2,0,0,L,1,0,5,1,5,2,0,0
179,1/14/2023,Brighton,3,0,16,9,8,7,1,0,W,3,0,16,9,8,7,1,0,1/14/2023,Liverpool,0,0,6,2,15,1,3,0,L,0,0,6,2,15,1,3,0
180,1/14/2023,Everton,1,1,12,4,7,6,0,0,L,1,1,12,4,7,6,0,0,1/14/2023,Southampton,2,0,13,5,19,4,3,0,W,2,0,13,5,19,4,3,0
181,1/14/2023,Nott'm Forest,2,0,15,5,11,3,1,0,W,1.5,0,13.5,5,13.5,2,1.5,0,1/14/2023,Leicester,0,0,6,1,12,5,2,0,L,0,0,6,1,12,5,2,0
182,1/14/2023,Wolves,1,0,17,4,10,4,0,0,W,1,0,17,4,10,4,0,0,1/14/2023,West Ham,0,0,16,4,7,3,2,0,L,0,0,16,4,7,3,2,0
183,1/14/2023,Brentford,2,1,12,4,5,5,1,0,W,2,1,12,4,5,5,1,0,1/14/2023,Bournemouth,0,0,7,2,9,3,1,0,L,0,0,7,2,9,3,1,0
184,1/15/2023,Chelsea,1,0,15,5,10,11,2,0,W,1,0.333333333,14,5.666666667,13.33333333,6.666666667,2.333333333,0.333333333,1/15/2023,Crystal Palace,0,0,10,5,17,7,5,0,L,0,0,10,5,17,7,5,0
185,1/15/2023,Newcastle,1,0,20,5,6,10,1,0,W,1,0,20,5,6,10,1,0,1/15/2023,Fulham,0,0,5,0,14,5,3,0,L,1,0.5,6.5,1.5,13,5,3.5,0
186,1/15/2023,Tottenham,0,0,17,7,16,4,4,0,L,0,0,11.5,4.5,15.5,4.5,4,0,1/15/2023,Arsenal,2,2,14,5,15,3,2,0,W,2,2,14,5,15,3,2,0
187,1/18/2023,Crystal Palace,1,0,10,5,9,3,1,0,D,0.5,0,10,5,13,5,3,0,1/18/2023,Man United,1,1,15,4,10,3,2,0,D,1.5,0.5,11.5,4,12.5,2,2.5,0
188,1/19/2023,Man City,4,0,16,6,10,8,1,0,W,2.5,0,10.5,3.5,7.5,5,0.5,0,1/19/2023,Tottenham,2,2,9,3,14,3,2,0,L,0.666666667,0.666666667,10.66666667,4,15,4,3.333333333,0
189,1/21/2023,Liverpool,0,0,15,3,16,5,3,0,D,0.333333333,0,12.33333333,3.666666667,13,5,3,0,1/21/2023,Chelsea,0,0,11,2,9,5,1,0,D,0.75,0.25,13.25,4.75,12.25,6.25,2,0.25
190,1/21/2023,Bournemouth,1,1,16,4,10,4,1,0,D,0.5,0.5,11.5,3,9.5,3.5,1,0,1/21/2023,Nott'm Forest,1,0,20,5,7,6,2,0,D,1.333333333,0,15.66666667,5,11.33333333,3.333333333,1.666666667,0
191,1/21/2023,Leicester,2,1,9,2,9,5,0,0,D,1,0.5,7.5,1.5,10.5,5,1,0,1/21/2023,Brighton,2,1,13,4,9,6,1,0,D,2.5,0.5,14.5,6.5,8.5,6.5,1,0
192,1/21/2023,Southampton,0,0,8,5,19,2,1,0,L,1,0,10.5,5,19,3,2,0,1/21/2023,Aston Villa,1,0,16,5,9,2,2,0,W,1.666666667,0.333333333,13.33333333,4.666666667,10.33333333,1.666666667,2.333333333,0
193,1/21/2023,West Ham,2,2,11,4,9,4,1,0,W,1,1,13.5,4,8,3.5,1.5,0,1/21/2023,Everton,0,0,5,2,6,9,1,0,L,0.5,0.5,8.5,3,6.5,7.5,0.5,0
194,1/21/2023,Crystal Palace,0,0,6,1,13,3,4,0,D,0.333333333,0,8.666666667,3.666666667,13,4.333333333,3.333333333,0,1/21/2023,Newcastle,0,0,16,7,7,15,2,0,D,0.5,0,18,6,6.5,12.5,1.5,0
195,1/22/2023,Leeds,0,0,9,5,10,2,2,0,D,0.5,0,12.5,4.5,9,6.5,2,0,1/22/2023,Brentford,0,0,6,0,18,3,2,0,D,1.666666667,1,9.333333333,3.666666667,9.333333333,4,1.333333333,0
196,1/22/2023,Man City,3,1,13,7,10,5,1,0,W,2.666666667,0.333333333,11.33333333,4.666666667,8.333333333,5,0.666666667,0,1/22/2023,Wolves,0,0,10,1,10,7,2,0,L,0.5,0,13.5,2.5,10,5.5,1,0
197,1/22/2023,Arsenal,3,1,25,5,8,12,1,0,W,2.5,1.5,19.5,5,11.5,7.5,1.5,0,1/22/2023,Man United,2,1,6,4,9,4,2,0,L,1.666666667,0.666666667,9.666666667,4,11.33333333,2.666666667,2.333333333,0
198,1/23/2023,Fulham,0,0,10,5,10,3,1,0,L,0.666666667,0.333333333,7.666666667,2.666666667,12,4.333333333,2.666666667,0,1/23/2023,Tottenham,1,1,10,3,10,8,3,0,W,0.75,0.75,10.5,3.75,13.75,5,3.25,0
199,2/3/2023,Chelsea,0,0,12,3,16,6,1,0,D,0.6,0.6,13.2,3.8,12.2,6,1.6,0,2/3/2023,Fulham,0,0,10,4,12,2,4,0,D,1.2,0.4,9.8,3.2,11,3.4,2.2,0
200,2/4/2023,Everton,1,0,12,4,13,7,4,0,W,0.6,0,10,3.4,12.6,4.4,3,0,2/4/2023,Arsenal,0,0,15,3,8,5,1,0,L,1.4,0.4,15.6,3.6,8.2,6,1,0
201,2/4/2023,Aston Villa,2,2,19,4,10,11,0,0,L,1.6,0.8,10.6,4.4,11.2,3.6,1,0,2/4/2023,Leicester,4,3,9,5,10,3,2,0,W,1.8,1.4,10.2,3.4,12.4,3,2,0
202,2/4/2023,Brentford,3,2,14,4,10,4,1,0,W,1.8,1,10.6,4.4,9,3.4,1.6,0,2/4/2023,Southampton,0,0,14,6,9,4,2,0,L,0.6,0.4,11.2,3.6,14.2,3.4,3,0
203,2/4/2023,Brighton,1,0,20,6,14,7,3,0,W,1.4,0.4,14.8,5.8,10.8,6.4,1.8,0,2/4/2023,Bournemouth,0,0,12,2,7,3,1,0,L,0.6,0.2,9.4,2.4,10.4,3,2.4,0
204,2/4/2023,Man United,2,1,14,5,9,5,1,1,W,2.2,0.8,16.8,6.4,11,5.6,1.6,0.2,2/4/2023,Crystal Palace,1,0,10,3,9,5,2,0,L,1,0.4,9.4,2.8,9.8,4.8,2.2,0
205,2/4/2023,Wolves,3,2,12,6,9,2,1,0,W,1.2,0.6,11.2,3.4,12.6,5.2,1.4,0.2,2/4/2023,Liverpool,0,0,22,4,7,7,1,0,L,1.2,1,16.6,5.2,9,4.8,1.6,0
206,2/4/2023,Newcastle,1,1,8,2,11,4,2,0,D,1,1,13,4.6,8.6,6,1.8,0.2,2/4/2023,West Ham,1,1,10,1,13,2,1,0,D,1.2,0.4,12.8,2.8,9.8,6.8,0.8,0
207,2/5/2023,Nott'm Forest,1,1,6,2,15,0,4,0,W,0.4,0.2,7.2,2,8.6,3.2,1.4,0,2/5/2023,Leeds,0,0,10,4,14,2,2,0,L,0.2,0,11.2,3,12.8,5,2.8,0
208,2/5/2023,Tottenham,1,1,12,3,19,4,2,1,W,1.6,0.4,12.6,4.8,12.8,4.4,1.8,0.2,2/5/2023,Man City,0,0,15,5,14,6,3,0,L,2.2,1.6,17.4,6.2,11.4,6.6,1.8,0
209,2/8/2023,Man United,2,0,24,7,7,6,1,0,D,2,0.4,18.2,6.2,9.8,5,1.2,0.2,2/8/2023,Leeds,2,1,8,2,11,5,3,0,D,0.6,0.2,11.2,3.2,11.2,5.4,2.4,0
210,2/11/2023,West Ham,1,1,10,2,9,5,1,0,D,0.6,0.6,12.2,3.8,10.8,5.4,1.6,0,2/11/2023,Chelsea,1,1,12,4,11,6,1,0,D,1.2,0.8,11.4,3.8,11.6,4.6,2,0
